url,title,price,location,area_m2,rooms,floor,market_type,year_built,finish,heating,rent,ownership,available_from,advertiser_type,extras,price_per_m2,elevator,building_material,window_type,building_type,energy_certificate,security_features
https://www.otodom.pl/pl/oferta/okazja-ostatnie-mieszkania-3-pokojowe-koszutka-ID4wdyV,Okazja ostatnie mieszkania 3 pokojowe Koszutka,662 364 zł,"Koszutka, Katowice, śląskie",61.29,3,1/4,pierwotny,2024,do wykończenia,miejskie,300 zł,brak informacji,brak informacji,biuro nieruchomości,balkon,10807,tak,beton,brak informacji,blok,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/katowice-brynow-wita-stwosza-ceglana-ID4wdxk,Katowice Brynów Wita Stwosza Ceglana,604 542 zł,"ul. Wita Stwosza, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie",53.03,3,7/7,wtórny,2025,do wykończenia,miejskie,180 zł,brak informacji,2025-12-31,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",11400,tak,silikat,brak informacji,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/top-lokalizacja-nowe-wyposazone-mieszkanie-ID4wdvp,"Top lokalizacja! Nowe, wyposażone mieszkanie",375 000 zł,"ul. Tadeusza Kościuszki, Śródmieście, Katowice, śląskie",32.0,2,3/4,wtórny,brak informacji,do zamieszkania,brak informacji,280 zł,pełna własność,brak informacji,biuro nieruchomości,brak informacji,11719,nie,brak informacji,plastikowe,kamienica,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/wyjatkowa-inwestycja-w-centrum-katowic-ID4wdwS,Wyjątkowa inwestycja w centrum Katowic,"510 630,22 zł","Koszutka, Katowice, śląskie",36.6,2,10/16,pierwotny,2026,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe, pom. użytkowe",13952,tak,inny,plastikowe,apartamentowiec,W trakcie realizacji / Zwolnione,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/wybierz-apartament-z-widokiem-na-panorame-katowic-ID4wdta,Wybierz apartament z widokiem na panoramę Katowic,"574 815,06 zł","Koszutka, Katowice, śląskie",51.66,3,2/16,pierwotny,2026,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, pom. użytkowe",11127,tak,inny,plastikowe,apartamentowiec,W trakcie realizacji / Zwolnione,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/wybierz-apartament-z-widokiem-na-panorame-katowic-ID4wdsp,Wybierz apartament z widokiem na panoramę Katowic,364 028 zł,"Koszutka, Katowice, śląskie",26.4,1,5/16,pierwotny,2026,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"garaż/miejsce parkingowe, piwnica, pom. użytkowe",13789,tak,inny,plastikowe,apartamentowiec,W trakcie realizacji / Zwolnione,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-82m2-2-balkony-ID4ulIS,4-pokojowe mieszkanie 82m2 + 2 balkony,brak informacji,"ul. gen. Władysława Sikorskiego, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",82.52,4,5/8,pierwotny,2026,do wykończenia,brak informacji,brak informacji,pełna własność,2026-02-15,deweloper,"balkon, garaż/miejsce parkingowe",brak informacji,tak,brak informacji,brak informacji,brak informacji,brak informacji,teren zamknięty
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-66m2-taras-bezposrednio-ID4ulDW,3-pokojowe mieszkanie 66m2 + taras Bezpośrednio,brak informacji,"ul. Ceglana, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie",66.97,3,4/4,pierwotny,2026,do wykończenia,brak informacji,brak informacji,pełna własność,2026-02-15,deweloper,"taras, balkon, garaż/miejsce parkingowe",brak informacji,tak,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/3-pokoje-po-remoncie-kuchnia-agd-ID4wdnv,3 pokoje Po remoncie Kuchnia+AGD,545 000 zł,"ul. Tysiąclecia, Osiedle Tysiąclecia, Katowice, śląskie",51.0,3,4/10,wtórny,1980,do zamieszkania,miejskie,750 zł,pełna własność,brak informacji,biuro nieruchomości,"balkon, oddzielna kuchnia",10686,tak,wielka płyta,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/rezerwacja-klimatyczne-mieszkanie-w-sercu-miasta-ID4txB4,Rezerwacja- klimatyczne mieszkanie w sercu miasta,643 000 zł,"ul. Wojewódzka, Śródmieście, Katowice, śląskie",94.55,3,2/4,wtórny,1904,brak informacji,miejskie,1 200 zł,pełna własność,brak informacji,biuro nieruchomości,brak informacji,6801,nie,cegła,plastikowe,kamienica,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/apartamenty-zlota-gotowe-do-zamieszkania-katowice-ID4tkfH,Apartamenty Złota Gotowe do zamieszkania Katowice,874 394 zł,"ul. Złota 69, Dąb, Katowice, śląskie",59.89,3,parter/4,pierwotny,2024,do zamieszkania,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"ogródek, garaż/miejsce parkingowe, piwnica",14600,tak,brak informacji,plastikowe,blok,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/centrum-miasta-gotowe-do-zamieszkania-ID4wd9k,Centrum miasta - gotowe do zamieszkania.,795 000 zł,"ul. Henryka Dąbrowskiego, Śródmieście, Katowice, śląskie",103.0,3,,wtórny,brak informacji,do zamieszkania,elektryczne,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"piwnica, oddzielna kuchnia",7718,nie,cegła,plastikowe,kamienica,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/komfortowe-przestronne-m4-z-garazem-blisko-lasu-ID4uCOi,"Komfortowe, przestronne M4 z garażem blisko lasu",535 500 zł,"ul. Józefa Płochy, Ligota-Panewniki, Katowice, śląskie",62.9,3,3/10,wtórny,brak informacji,do zamieszkania,miejskie,1 250 zł,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica, oddzielna kuchnia, pom. użytkowe",8514,tak,brak informacji,plastikowe,blok,W trakcie realizacji / Zwolnione,brak informacji
https://www.otodom.pl/hpr/pl/oferta/kawalerki-francuska-wojewodzka-ID4tfum,Kawalerki Francuska/Wojewódzka,156 853 zł,"Koszutka, Katowice, śląskie",15.53,1,2/8,pierwotny,brak informacji,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,brak informacji,10100,tak,brak informacji,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-z-balkonem-ID4wd1V,Mieszkanie 2 pokoje z balkonem,330 000 zł,"ul. Tadeusza Boya-Żeleńskiego, Kostuchna, Katowice, śląskie",54.0,2,1/3,wtórny,brak informacji,do remontu,miejskie,550 zł,pełna własność,brak informacji,prywatny,"balkon, piwnica, oddzielna kuchnia",6111,nie,cegła,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/mieszkanie-katowice-ul-jozefowska-ID4wcVE,Mieszkanie Katowice ul. Józefowska,330 000 zł,"ul. Józefowska, Wełnowiec-Józefowiec, Katowice, śląskie",32.77,1,1/4,wtórny,brak informacji,do zamieszkania,miejskie,500 zł,spółdzielcze wł. prawo do lokalu,brak informacji,biuro nieruchomości,piwnica,10070,nie,cegła,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/osiedle-dworska-mieszkanie-a8-ID4k9dR,Osiedle Dworska | mieszkanie A8,1 031 940 zł,"ul. Dworska, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie",79.38,3,parter/3,pierwotny,brak informacji,do wykończenia,brak informacji,brak informacji,pełna własność,2025-03-31,deweloper,"taras, garaż/miejsce parkingowe, pom. użytkowe",13000,nie,brak informacji,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/karliczka-mieszkanie-2-pok-a-7-06-ID4uwJF,Karliczka | mieszkanie 2-pok. | A.7.06,377 245 zł,"ul. Karliczka, Giszowiec, Katowice, śląskie",39.71,2,7/9,pierwotny,brak informacji,do wykończenia,brak informacji,brak informacji,pełna własność,brak informacji,deweloper,"balkon, garaż/miejsce parkingowe, pom. użytkowe",9500,tak,brak informacji,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/wyremontowane-47m2-katowice-2-pokoje-bezposrednio-ID4wcIa,Wyremontowane 47m2 Katowice 2 pokoje BEZPOŚREDNIO,450 000 zł,"Ligota-Panewniki, Katowice, śląskie",47.0,2,parter/4,wtórny,brak informacji,do zamieszkania,miejskie,brak informacji,pełna własność,brak informacji,prywatny,"balkon, piwnica, oddzielna kuchnia",9574,nie,brak informacji,brak informacji,blok,W trakcie realizacji / Zwolnione,brak informacji
https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-katowice-os-kukuczki-73-m2-ID4wcG9,Mieszkanie na sprzedaż Katowice os. Kukuczki 73 m2,539 000 zł,"Bogucice, Katowice, śląskie",73.0,4,4/4,wtórny,brak informacji,do zamieszkania,miejskie,brak informacji,spółdzielcze wł. prawo do lokalu,2025-03-15,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica, oddzielna kuchnia",7384,nie,wielka płyta,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-na-ligocie-w-poblizu-libero-ID4wcDO,Dwupokojowe mieszkanie na Ligocie w pobliżu Libero,270 000 zł,"ul. Stara Kłodnicka, Ligota-Panewniki, Katowice, śląskie",35.0,2,parter/2,wtórny,brak informacji,brak informacji,gazowe,290 zł,pełna własność,brak informacji,prywatny,"piwnica, oddzielna kuchnia",7714,nie,cegła,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/klucze-do-odbioru-umow-sie-na-prezentacje-ID4wcAv,"KLUCZE DO ODBIORU, Umów się na prezentację",612 272 zł,"Śródmieście, Katowice, śląskie",44.95,2,> 10/27,pierwotny,2024,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica, pom. użytkowe",13621,tak,pustak,plastikowe,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/apartament-53m2-wysokie-rabaty-bezposrednio-ID4wcAj,"Apartament 53m2, Wysokie Rabaty, Bezpośrednio",586 278 zł,"Koszutka, Katowice, śląskie",52.31,3,3/9,pierwotny,2026,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica, pom. użytkowe",11208,tak,pustak,plastikowe,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/umow-sie-na-prezentacje-i-odbierz-klucze-i-kw-2025-ID4wcA6,Umów się na prezentację i odbierz klucze I KW 2025,764 956 zł,"Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",61.6,4,2/4,pierwotny,2025,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica, pom. użytkowe",12418,tak,pustak,plastikowe,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/umow-prezentacje-i-odbierz-klucze-od-zaraz-ID4wcA0,Umów prezentację i odbierz klucze od zaraz✅,784 176 zł,"ul. Ceglana, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie",77.26,4,1/6,pierwotny,2024,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica, pom. użytkowe",10150,tak,pustak,plastikowe,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/top-lokalizacja-park-bazantow-stan-deweloperski-ID4wczS,Top lokalizacja Park Bażantów. Stan deweloperski,668 000 zł,"ul. Bażantów, Piotrowice-Ochojec, Katowice, śląskie",56.88,3,3/5,wtórny,2020,do wykończenia,miejskie,600 zł,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe, piwnica, pom. użytkowe",11744,tak,pustak,plastikowe,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/rewelacyjny-przestronny-apartament-koszutka-ID4wczR,Rewelacyjny przestronny apartament Koszutka,749 900 zł,"Koszutka, Katowice, śląskie",71.33,2,2/10,wtórny,2004,do zamieszkania,miejskie,1 200 zł,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",10513,tak,pustak,plastikowe,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/premium-tylko-u-nas-design-i-elegancja-ID4wczO,Premium. Tylko u Nas. Design i Elegancja.,1 125 000 zł,"ul. Meteorologów, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie",75.0,4,parter/4,wtórny,2022,do zamieszkania,miejskie,1 100 zł,pełna własność,brak informacji,biuro nieruchomości,"balkon, ogródek, taras",15000,tak,pustak,plastikowe,apartamentowiec,A,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/bezposrednie-sasiedztwo-lasudo-wejsciaogrodek-ID4w3oZ,Bezpośrednie Sąsiedztwo Lasu*Do Wejścia*Ogródek,899 000 zł,"Pustułek, Kostuchna, Katowice, śląskie",70.03,3,parter/1,wtórny,2017,do zamieszkania,gazowe,190 zł,pełna własność,2025-02-11,biuro nieruchomości,"ogródek, garaż/miejsce parkingowe, pom. użytkowe",12837,nie,pustak,brak informacji,apartamentowiec,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/apartament-57m2-3-pokoje-bezposrednio-0-pcc-ID4wcuN,"Apartament 57m2, 3 pokoje, Bezpośrednio, 0% PCC",661 502 zł,"ul. Ceglana, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie",57.03,3,2/6,pierwotny,2024,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica, pom. użytkowe",11599,tak,pustak,plastikowe,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/dwupoziomowy-apartament-64m2-taras-25m2-balkon-4m2-ID4wcuJ,Dwupoziomowy Apartament 64m2+Taras 25m2+Balkon 4m2,770 553 zł,"ul. Ceglana, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie",63.42,3,4/4,pierwotny,2024,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica, pom. użytkowe",12150,tak,pustak,plastikowe,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/osiedle-franciszkanskie-duzy-balkon-komorka-ID4wcsZ,"Osiedle Franciszkańskie , Duży Balkon + Komórka",569 000 zł,"Ligota-Panewniki, Katowice, śląskie",41.75,2,2/5,wtórny,2016,do zamieszkania,miejskie,600 zł,pełna własność,brak informacji,biuro nieruchomości,"balkon, piwnica",13629,tak,brak informacji,plastikowe,apartamentowiec,A+,brak informacji
https://www.otodom.pl/pl/oferta/idealna-lokalizacja-swietne-m3-na-pieknym-osiedlu-ID4ubMw,IDEALNA LOKALIZACJA! Świetne M3 na pięknym osiedlu,899 000 zł,"ul. Ceglana, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie",76.84,3,3/4,pierwotny,2024,do wykończenia,miejskie,250 zł,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe, piwnica, pom. użytkowe",11700,tak,brak informacji,plastikowe,apartamentowiec,brak informacji,teren zamknięty
https://www.otodom.pl/pl/oferta/prado-katowice-mieszkanie-4-pok-a1-1-02-ID4qfYx,Prado Katowice | mieszkanie 4-pok. | A1_1_02,1 096 920 zł,"ul. Wojska Polskiego, Piotrowice-Ochojec, Katowice, śląskie",99.72,4,1/2,pierwotny,2026,do wykończenia,brak informacji,brak informacji,pełna własność,2026-03-01,deweloper,"balkon, garaż/miejsce parkingowe, pom. użytkowe",11000,nie,brak informacji,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/panorama-3-stawy-mieszkanie-2-pok-2-b13-ID4nsDk,Panorama 3 Stawy | mieszkanie 2-pok. | 2.B13,588 420 zł,"ul. gen. Kazimierza Pułaskiego 23, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",46.7,2,2/8,pierwotny,2026,do wykończenia,brak informacji,brak informacji,pełna własność,2026-12-30,deweloper,"balkon, garaż/miejsce parkingowe",12600,tak,brak informacji,plastikowe,blok,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/mieszkanie-idealne-na-start-lub-pod-wynajem-ID4w0kL,Mieszkanie idealne na start lub pod wynajem,375 000 zł,"Brynów-Osiedle Zgrzebnioka, Katowice, śląskie",44.3,2,1/5,wtórny,1980,do zamieszkania,miejskie,800 zł,spółdzielcze wł. prawo do lokalu,2025-02-18,biuro nieruchomości,"balkon, piwnica, oddzielna kuchnia",8465,nie,brak informacji,plastikowe,blok,W trakcie realizacji / Zwolnione,brak informacji
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-60m2-balkon-ID4ulGK,3-pokojowe mieszkanie 60m2 + balkon,brak informacji,"ul. Ceglana, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie",60.74,3,3/4,pierwotny,2026,do wykończenia,brak informacji,brak informacji,pełna własność,2026-02-15,deweloper,"balkon, garaż/miejsce parkingowe",brak informacji,tak,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/2-pok-nowoczesne-niedaleko-centrum-ID4waaZ,"2-pok. nowoczesne, niedaleko centrum",550 000 zł,"ul. Bohaterów Monte Cassino, Zawodzie, Katowice, śląskie",56.0,2,3/8,wtórny,2007,do zamieszkania,kotłownia,820 zł,pełna własność,brak informacji,prywatny,balkon,9821,tak,brak informacji,plastikowe,blok,W trakcie realizacji / Zwolnione,brak informacji
https://www.otodom.pl/pl/oferta/centrum-nowa-inwestycja-ul-sw-pawla-ID4u3ai,"Centrum , NOWA INWESTYCJA , ul. Św.Pawła",422 000 zł,"ul. św. Pawła, Śródmieście, Katowice, śląskie",33.14,2,2/3,pierwotny,2025,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,brak informacji,12734,tak,brak informacji,plastikowe,kamienica,A+,brak informacji
https://www.otodom.pl/pl/oferta/dwa-pokoje-w-sercu-katowic-z-balkonem-winda-ID4uDBS,"Dwa pokoje w sercu Katowic z balkonem, winda",329 000 zł,"Śródmieście, Katowice, śląskie",31.0,2,4/5,wtórny,1960,brak informacji,miejskie,460 zł,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, oddzielna kuchnia",10613,nie,cegła,brak informacji,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/4-pokoje-80m2-taras-ID4uUz7,"4 pokoje, 80m2, taras",620 000 zł,"ul. Zofii Kossak-Szczuckiej, Załęska Hałda-Brynów, Katowice, śląskie",79.67,4,3/3,wtórny,brak informacji,do zamieszkania,miejskie,1 100 zł,brak informacji,2025-01-28,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica",7782,nie,cegła,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/3-pok-mieszkanie-na-sprzedaz-katowice-dab-ID4wbYd,"3-pok mieszkanie na sprzedaż Katowice, Dąb",469 000 zł,"ul. Dębowa, Dąb, Katowice, śląskie",60.0,3,1/10,wtórny,brak informacji,do remontu,miejskie,680 zł,pełna własność,2025-03-01,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica, oddzielna kuchnia",7817,tak,brak informacji,plastikowe,blok,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/3-pokojowy-apartament-inwestycyjny-80m2-ID4ul42,3-pokojowy apartament inwestycyjny 80m2,brak informacji,"ul. Ceglana, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie",80.11,3,1/4,pierwotny,2026,do wykończenia,brak informacji,brak informacji,pełna własność,2026-02-15,deweloper,"balkon, garaż/miejsce parkingowe",brak informacji,tak,brak informacji,brak informacji,brak informacji,brak informacji,teren zamknięty
https://www.otodom.pl/hpr/pl/oferta/mieszkanie-2-pokoje-z-balkonem-ID4wd1V,Mieszkanie 2 pokoje z balkonem,330 000 zł,"ul. Tadeusza Boya-Żeleńskiego, Kostuchna, Katowice, śląskie",54.0,2,1/3,wtórny,brak informacji,do remontu,miejskie,550 zł,pełna własność,brak informacji,prywatny,"balkon, piwnica, oddzielna kuchnia",6111,nie,cegła,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-53m2-balkon-ID4ulHz,2-pokojowe mieszkanie 53m2 + balkon,brak informacji,"ul. gen. Władysława Sikorskiego, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",53.58,2,4/8,pierwotny,2026,do wykończenia,brak informacji,brak informacji,pełna własność,2026-02-15,deweloper,"balkon, garaż/miejsce parkingowe",brak informacji,tak,brak informacji,brak informacji,brak informacji,brak informacji,teren zamknięty
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-92m2-balkon-ID4unmm,4-pokojowe mieszkanie 92m2 + balkon,863 412 zł,"ul. Rzepakowa, Piotrowice-Ochojec, Katowice, śląskie",92.84,4,6/7,pierwotny,2023,do wykończenia,brak informacji,brak informacji,pełna własność,2023-11-15,deweloper,"balkon, garaż/miejsce parkingowe",9300,tak,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/karliczka-mieszkanie-2-pok-a-5-06-ID4uwJH,Karliczka | mieszkanie 2-pok. | A.5.06,415 910 zł,"ul. Karliczka, Giszowiec, Katowice, śląskie",43.78,2,5/9,pierwotny,brak informacji,do wykończenia,brak informacji,brak informacji,pełna własność,brak informacji,deweloper,"balkon, garaż/miejsce parkingowe, pom. użytkowe",9500,tak,brak informacji,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/ville-garden-mieszkanie-3-pok-b-31-ID4txN5,Ville Garden | mieszkanie 3-pok. | B.31,1 698 298 zł,"ul. Studencka, Ligota-Panewniki, Katowice, śląskie",95.41,3,4/4,pierwotny,2026,do wykończenia,inne,brak informacji,pełna własność,2026-06-30,deweloper,"balkon, garaż/miejsce parkingowe, pom. użytkowe",17800,tak,brak informacji,plastikowe,blok,brak informacji,teren zamknięty
https://www.otodom.pl/pl/oferta/paderewskiego-29-mieszkanie-3-pok-b-m38-ID4rFyZ,Paderewskiego 29 | mieszkanie 3-pok. | B_M38,769 101 zł,"ul. Ignacego Paderewskiego, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",58.71,3,4/8,pierwotny,2026,do wykończenia,inne,brak informacji,pełna własność,2026-09-30,deweloper,"balkon, garaż/miejsce parkingowe, pom. użytkowe",13100,tak,brak informacji,plastikowe,blok,brak informacji,teren zamknięty
https://www.otodom.pl/pl/oferta/mieszkanie-katowice-panewniki-bez-posrednikow-ID4wbQB,"Mieszkanie, Katowice Panewniki, BEZ POŚREDNIKÓW",849 000 zł,"Osiedle Franciszkańskie, Ligota-Panewniki, Katowice, śląskie",68.0,3,5/5,wtórny,2015,do zamieszkania,miejskie,brak informacji,pełna własność,brak informacji,prywatny,"taras, oddzielna kuchnia, pom. użytkowe",12485,tak,brak informacji,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/135-m2-penthouse-z-200-m2-tarasem-widok-na-doline-ID4wbNH,135 m2 Penthouse z 200 m2 tarasem-widok na Dolinę,1 570 850 zł,"ul. gen. Kazimierza Pułaskiego, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",89.0,3,8/8,pierwotny,2024,do wykończenia,miejskie,brak informacji,brak informacji,brak informacji,biuro nieruchomości,"balkon, taras, piwnica",17650,tak,cegła,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/duze-mieszkanie-na-6-pietrze-w-atal-sky-bez-pcc-ID4w4rv,Duże mieszkanie na 6 piętrze w Atal Sky Bez Pcc,879 000 zł,"al. Wojciecha Korfantego, Koszutka, Katowice, śląskie",98.32,4,6/14,pierwotny,2024,do wykończenia,brak informacji,brak informacji,brak informacji,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",8940,tak,brak informacji,brak informacji,apartamentowiec,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/wykonczone-mieszkanie-na-14-pietrze-atal-sky-ID4rT3Z,Wykończone mieszkanie na 14 piętrze Atal Sky,620 000 zł,"Aleja Wojciecha Korfantego, Koszutka, Katowice, śląskie",53.25,2,> 10/14,wtórny,2024,do zamieszkania,miejskie,brak informacji,brak informacji,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",11643,tak,brak informacji,brak informacji,apartamentowiec,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/biuro-dewelopera-4-pokoje-miejsce-gratis-ID4wbDt,"BIURO DEWELOPERA, 4 pokoje, miejsce GRATIS !!!",950 002 zł,"Wełnowiec-Józefowiec, Katowice, śląskie",72.47,4,4,pierwotny,brak informacji,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",13109,tak,brak informacji,plastikowe,apartamentowiec,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/drzwi-otwarte-miejsce-gratis-ID4wbDo,drzwi otwarte/ Miejsce GRATIS,567 087 zł,"ul. Owocowa, Wełnowiec-Józefowiec, Katowice, śląskie",55.24,3,1,pierwotny,brak informacji,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",10266,tak,pustak,plastikowe,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/biuro-dewelopera-3-pokoje-wysoki-rabat-parking-ID4wbDm,"BIURO DEWELOPERA, 3 pokoje, Wysoki RABAT, parking",597 467 zł,"Wełnowiec-Józefowiec, Katowice, śląskie",58.41,4,parter,pierwotny,brak informacji,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"ogródek, garaż/miejsce parkingowe",10229,tak,brak informacji,plastikowe,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/38m2-parking-gratis-biuro-bezposrednio-ID4wbDa,38m2 / parking GRATIS / biuro bezposrednio,418 900 zł,"Wełnowiec-Józefowiec, Katowice, śląskie",38.0,2,1,pierwotny,brak informacji,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",11024,tak,brak informacji,plastikowe,apartamentowiec,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/3-maja-przy-rynku-2-pokoje-44m-balkon-ID4sMk5,3 Maja przy Rynku 2 pokoje 44m balkon,430 000 zł,"ul. 3 Maja, Śródmieście, Katowice, śląskie",44.0,2,5/5,wtórny,1966,do zamieszkania,miejskie,500 zł,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica",9773,tak,inny,,blok,brak informacji,brak informacji
